Date,Positive Sentiment Averaged,Negative Sentiment Averaged,Overall Sentiment Averaged,Positive Sentiment Summed,Negative Sentiment Summed,Overall Sentiment Summed,Positive Sentiment RMS,Negative Sentiment RMS,Overall Sentiment RMS,XRP_Change,XRP_High,XRP_Low,XRP_Open,XRP_Price,XRP_Vol,BTC_Change,BTC_High,BTC_Low,BTC_Open,BTC_Price,BTC_Vol,ETH_Change,ETH_High,ETH_Low,ETH_Open,ETH_Price,ETH_Vol,ten day percent change,thirty day percent change,binned price
2018-01-09,0.19518476020024011,-0.17306910495764985,0.022115655242590265,0.5855542806007203,-0.5192073148729496,0.06634696572777077,0.28490232004114174,-0.21511845469383864,0.0697838653473031,-5.91,2.481,1.9,2.4,1.92,18910.0,-3.4,15355.0,14122.0,14902.0,14423.0,43.44,13.67,1299.0,1119.1,1129.4,1283.7,296.9,-0.05418719211822654,4.526770293609672,34
2018-01-10,0.07131410256410256,-0.3060897435897436,-0.23477564102564105,0.14262820512820512,-0.6121794871794872,-0.4695512820512821,0.07851746425246058,-0.30642936588839514,-0.22791190163593456,0.52,2.1180000000000003,1.6132,2.05,1.93,30460.0,3.28,14896.0,13338.0,14426.0,14896.0,57.33,-2.78,1381.9,1203.2,1285.7,1248.0,380.43,-0.11872146118721462,3.2793791574279374,34
2018-01-11,0.32360867554569,-0.06091218219468081,0.2626964933510092,2.26526072881983,-0.42638527536276566,1.8388754534570642,0.36900432588892595,-0.09663221335765856,0.27237211253126736,4.3,2.267,1.54,1.94415,2.013,45040.0,-10.94,14949.8,12639.0,14895.0,13266.0,71.7,-9.01,1331.8,1102.5,1245.9,1135.5,360.57,-0.25992647058823537,1.4638922888616888,36
2018-01-12,0.05376066166968209,-0.2390798655983458,-0.1853192039286637,0.05376066166968209,-0.2390798655983458,-0.1853192039286637,0.05376066166968209,-0.2390798655983458,-0.1853192039286637,-1.14,2.15,1.79,1.92446,1.99,15700.0,3.9,14095.0,12778.0,13248.0,13783.0,37.42,10.72,1285.0,1083.4,1135.1,1257.2,209.24,-0.27106227106227104,1.6986710062381338,35
2018-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.54,2.095,1.94701,2.013,1.82,7950.0,2.96,14580.0,13760.0,13794.0,14191.0,29.01,9.77,1423.2,1252.6,1257.0,1380.0,202.78,-0.27199999999999996,1.4594594594594597,32
2018-01-14,0.25641025641025644,-0.019230769230769232,0.23717948717948723,0.25641025641025644,-0.019230769230769232,0.23717948717948723,0.25641025641025644,-0.019230769230769232,0.23717948717948723,-9.07,1.99,1.74,1.99,1.655,8600.0,-4.46,14391.0,12874.34,14190.0,13558.0,35.6,-2.17,1385.0,1256.0,1379.9,1350.0,176.75,-0.3754716981132075,1.3244382022471908,29
2018-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.96,1.8715,1.62,1.82,1.14263,5860.0,0.13,14350.0,13307.0,13558.0,13575.0,33.46,-5.67,1377.9,1264.4,1349.9,1273.4,137.68,-0.5874981949458483,0.5098176532769556,20
2018-01-16,0.1779009304871374,-0.2538485221674877,-0.07594759168035031,0.7116037219485496,-1.0153940886699508,-0.30379036672140125,0.24259259576569872,-0.31776321274800423,-0.07517061698230551,15.52,1.67763,0.85,1.655,1.32,69780.0,-18.44,13604.0,9949.4,13594.0,11072.0,131.86,-19.89,1278.8,868.98,1275.8,1020.1,672.02,-0.44999999999999996,0.8042646254784035,23
2018-01-17,0.18651933695706033,-0.23855439791624924,-0.05203506095918892,0.37303867391412066,-0.4771087958324985,-0.10407012191837783,0.24932378642077957,-0.3042666145315766,-0.05494282811079704,17.12,1.386,0.87,1.14263,1.546,73010.0,0.09,11490.0,9231.1,11059.0,11082.0,132.23,-0.25,1088.3,770.1,1019.6,1017.5,686.58,-0.2423611281272206,1.1625402154147435,27
2018-01-18,0.24830570663903995,-0.1313778813778814,0.11692782526115855,0.7449171199171198,-0.39413364413364416,0.3507834757834757,0.2708011519885665,-0.17492849259372226,0.09587265939484427,-1.55,1.72042,1.2,1.32,1.5219999999999998,49190.0,-0.33,11881.0,10515.0,11101.0,11045.0,85.24,-2.23,1079.0,940.0,1020.1,994.81,374.07,-0.20729166666666674,0.3963302752293575,27
2018-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.67,1.44406,1.546,1.56,19730.0,3.9,11879.0,10649.0,11036.0,11476.0,48.55,3.8,1079.0,960.1,993.92,1032.6,174.91,-0.19170984455958545,0.5789473684210527,28
2018-01-20,0.047633776678008034,-0.24126198577172905,-0.19362820909372103,0.047633776678008034,-0.24126198577172905,-0.19362820909372103,0.047633776678008034,-0.24126198577172905,-0.19362820909372103,-13.21,1.62347,1.4609999999999999,1.5219999999999998,1.354,11920.0,10.91,13002.0,11425.0,11462.0,12728.0,46.3,10.98,1160.0,1029.6,1032.6,1146.0,163.86,-0.32737208147044206,0.3737824675324676,24
2018-01-21,0.2636916835699797,-0.02434077079107505,0.23935091277890463,0.2636916835699797,-0.02434077079107505,0.23935091277890463,0.2636916835699797,-0.02434077079107505,0.23935091277890463,-1.03,1.56791,1.3,1.56,1.34,16890.0,-9.54,12732.0,11020.0,12732.0,11514.0,53.62,-8.64,1146.3,1001.5,1146.3,1047.0,197.63,-0.3266331658291457,0.37888454414488587,24
2018-01-22,0.03527336860670194,-0.4268077601410935,-0.39153439153439157,0.03527336860670194,-0.4268077601410935,-0.39153439153439157,0.03527336860670194,-0.4268077601410935,-0.39153439153439157,-0.49,1.4110200000000002,1.13031,1.354,1.3335,22900.0,-6.45,11886.0,10009.0,11519.0,10771.0,66.35,-4.96,1084.1,912.76,1047.0,995.08,238.82,-0.26730769230769236,0.3719135802469135,24
2018-01-23,0.2352941176470588,0.0,0.2352941176470588,0.2352941176470588,0.0,0.2352941176470588,0.2352941176470588,-0.0,0.2352941176470588,1.31,1.4342,1.17493,1.34,1.351,23420.0,0.45,11383.0,9901.1,10770.0,10819.0,63.85,-1.22,1022.0,905.38,995.26,982.98,228.08,-0.18368580060422962,0.26261682242990647,24
2018-01-24,0.18779923215898828,-0.10774529219651173,0.08005393996247655,0.5633976964769648,-0.3232358765895352,0.24016181988742963,0.23861494318856027,-0.13210094120868515,0.10651400197987512,-3.7,1.42022,1.2822,1.3335,1.301,12810.0,5.5,11529.0,10454.0,10811.0,11414.0,43.82,8.16,1068.8,952.04,982.11,1063.2,173.18,0.1386012970077802,0.07520661157024791,23
2018-01-25,0.05223175044461253,-0.21414481080970582,-0.1619130603650933,0.10446350088922506,-0.42828962161941164,-0.3238261207301866,0.0525164111489317,-0.21525533615033954,-0.16273892500140785,-7.3,1.375,1.272,1.351,1.20599,7750.0,-2.35,11723.0,10857.0,11402.0,11146.0,34.44,-1.41,1102.4,1025.1,1061.8,1048.2,162.09,-0.08637121212121224,-0.02742741935483879,21
2018-01-26,0.2565789473684211,-0.05263157894736842,0.20394736842105265,0.2565789473684211,-0.05263157894736842,0.20394736842105265,0.2565789473684211,-0.05263157894736842,0.20394736842105265,1.06,1.32082,1.1001,1.301,1.21879,16510.000000000004,-0.68,11647.0,10298.0,11144.0,11070.0,56.75,-0.11,1078.6,983.0,1048.2,1047.0,138.71,-0.21164941785252264,-0.36521354166666664,21
2018-01-27,0.021739130434782608,-0.3768115942028985,-0.3550724637681159,0.021739130434782608,-0.3768115942028985,-0.3550724637681159,0.021739130434782608,-0.3768115942028985,-0.3550724637681159,12.41,1.24473,1.17286,1.20599,1.37,7890.0,3.53,11683.0,10822.0,11068.0,11461.0,34.4,6.48,1125.3,1031.6,1046.9,1114.8,105.76,-0.09986859395532176,-0.2513661202185792,24
2018-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.21,1.4,1.21416,1.21879,1.27127,12810.0,3.3,12181.0,11398.0,11455.13,11839.0,29.62,11.82,1264.8,1109.0,1114.7,1246.6,189.36,-0.18508333333333343,-0.3546852791878173,22
2018-01-29,0.1769700630787775,-0.11424305988585541,0.06272700319292208,0.5309101892363325,-0.3427291796575662,0.18818100957876627,0.1951726106510104,-0.1595521956136124,0.03562041503739802,-12.52,1.37905,1.2509,1.37,1.1121,8380.000000000002,-5.3,11957.0,11074.0,11836.0,11212.0,25.65,-5.74,1259.8,1155.9,1245.5,1175.0,139.56,-0.17865583456425405,-0.452167487684729,20
2018-01-30,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.0,0.16666666666666666,2.36,1.27127,1.08807,1.27127,1.1384,14640.0,-9.25,11250.0,9864.9,11215.0,10175.0,61.28,-8.43,1178.8,1041.0,1174.3,1076.0,246.88,-0.15044776119402983,-0.48018264840182645,20
2018-01-31,0.04629629629629629,-0.2708333333333333,-0.22453703703703703,0.04629629629629629,-0.2708333333333333,-0.22453703703703703,0.04629629629629629,-0.2708333333333333,-0.22453703703703703,-15.14,1.14941,1.02578,1.1121,0.966,9320.0,1.07,10411.0,9761.0,10170.0,10284.0,43.23,4.21,1128.7,1027.8,1076.8,1121.3,136.7,-0.2755905511811023,-0.6448529411764706,17
2018-02-01,0.08920824097961555,-0.35132080956360595,-0.2621125685839904,0.1784164819592311,-0.7026416191272119,-0.5242251371679808,0.0990544858776744,-0.40551550686649707,-0.30646102098882266,-6.43,1.15067,0.905,1.1384,0.90388,15020.0,-10.72,10311.0,8941.0,10278.0,9181.1,78.78,-7.58,1167.0,985.01,1120.7,1036.3,285.6,-0.3309548482605477,-0.668908424908425,16
2018-02-02,0.17611542119969084,-0.19276499613578266,-0.016649574936091815,0.5283462635990726,-0.5782949884073479,-0.04994872480827539,0.21285592141041948,-0.2660625513864588,-0.05320662997603931,6.12,0.9688,0.67179,0.966,0.95916,41100.0,-3.11,9201.0,7972.2,9181.0,8895.8,123.34,-10.9,1038.7,769.99,1036.2,923.3,520.79,-0.26275172943889313,-0.616336,17
2018-02-03,0.10526315789473684,-0.2315789473684211,-0.12631578947368427,0.10526315789473684,-0.2315789473684211,-0.12631578947368427,0.10526315789473684,-0.2315789473684211,-0.12631578947368427,-14.9,1.02,0.7783399999999999,0.90388,0.81624,19380.0,3.64,9495.0,8189.6,8887.1,9219.4,51.91,5.32,999.0,845.0,923.2,972.4,211.35,-0.3231784674831466,-0.6919849056603773,14
2018-02-04,0.21052631578947367,-0.021052631578947368,0.1894736842105263,0.21052631578947367,-0.021052631578947368,0.1894736842105263,0.21052631578947367,-0.021052631578947368,0.1894736842105263,-16.19,0.9671,0.7793100000000001,0.95916,0.6841,13530.0,-11.06,9403.3,7840.0,9225.07,8200.0,74.42,-14.65,972.69,776.0,972.19,829.98,340.1,-0.4387056014571829,-0.7530324909747292,12
2018-02-05,0.02616213151927438,-0.47307256235827666,-0.4469104308390023,0.05232426303854876,-0.9461451247165533,-0.8938208616780046,0.03358548117934594,-0.4890199259915942,-0.45543444481224826,11.39,0.83452,0.64,0.81624,0.762,27620.0,-15.25,8378.0,6658.8,8185.2,6949.9,131.29,-15.83,858.0,641.01,827.9,698.62,547.57,-0.44379562043795623,-0.6825,13
2018-02-06,0.01212121212121212,-0.3545454545454545,-0.34242424242424235,0.01212121212121212,-0.3545454545454545,-0.34242424242424235,0.01212121212121212,-0.3545454545454545,-0.34242424242424235,-5.91,0.78049,0.57227,0.6841,0.7170000000000001,39170.0,10.42,7860.0,6000.0,6946.6,7673.8,192.76,11.88,798.7,566.0,698.62,781.6,790.23,-0.43599707379234925,-0.6486241454509813,12
2018-02-07,0.21633584658015398,-0.09145016285567162,0.12488568372448236,2.1633584658015397,-0.9145016285567161,1.2488568372448237,0.2493291924375023,-0.16082304607235354,0.08850614636514875,8.9,0.8220000000000001,0.6971,0.76764,0.7808,15430.0,-1.13,8488.2,7175.1,7679.4,7587.0,106.7,-3.88,848.6,716.3,782.99,751.25,416.98,-0.2979048646704433,-0.5933333333333333,14
2018-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.06,0.78975,0.708,0.715,0.92183,10900.0,8.54,8648.8,7579.6,7585.0,8235.1,77.62,8.25,845.88,749.88,752.88,813.2,236.13,-0.19024068868587493,-0.5223678756476683,16
2018-02-09,0.4622774327122153,-0.022910729509194983,0.4393667032030203,0.9245548654244305,-0.045821459018389965,0.8787334064060406,0.49976104093576407,-0.0241275304639043,0.47563351047185976,11.48,0.92968,0.74,0.7808,1.02769,16579.999999999996,5.44,8748.0,7734.7,8240.0,8683.2,63.03,8.08,881.69,780.53,814.01,878.9,182.42,0.06386128364389236,-0.48947342275211125,18
2018-02-10,0.09598330725091288,-0.1859676577986437,-0.08998435054773081,0.09598330725091288,-0.1859676577986437,-0.08998435054773081,0.09598330725091288,-0.1859676577986437,-0.08998435054773081,-6.74,1.23,0.905,0.92183,0.9584,41470.0,-1.38,9074.3,8152.1,8678.1,8563.1,68.15,-3.06,908.99,815.52,878.01,852.0,165.7,0.06031774129309202,-0.518391959798995,17
2018-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76,1.03902,0.892,1.02769,1.0424,22620.0,-5.77,8569.0,7851.0,8563.0,8069.0,52.21,-4.85,854.5,778.52,851.66,810.64,146.9,0.08678426956920637,-0.42725274725274726,18
2018-02-12,0.18293650793650795,-0.04563492063492064,0.1373015873015873,0.5488095238095239,-0.13690476190476192,0.41190476190476194,0.1845212493421984,-0.0790420011390559,0.1054792482031425,-5.44,1.0764,0.9584,0.9584,0.98573,14310.0,10.31,9000.0,8070.0,8070.0,8900.6,51.4,6.88,876.52,810.64,810.64,866.4,130.22,0.20764726060962466,-0.404392749244713,17
2018-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34,1.04815,0.96333,1.0424,1.12706,8270.0,-4.32,8952.8,8339.7,8902.9,8515.9,39.51,-3.08,869.26,821.57,866.4,839.69,130.39,0.6475076743166202,-0.013626458258578965,20
2018-02-14,0.11537628496692824,-0.10487829259759085,0.010497992369337392,0.5768814248346412,-0.5243914629879542,0.05248996184668697,0.1154706041232214,-0.12235011051915462,-0.006879506395933224,-1.97,1.1540000000000001,0.97816,0.98573,1.10488,15840.0,11.03,9488.0,8512.6,8515.9,9455.4,50.36,9.46,922.0,839.69,839.69,919.11,199.27,0.44997375328084,-0.16296969696969696,19
2018-02-15,0.3629629629629629,-0.02962962962962963,0.33333333333333326,0.7259259259259258,-0.05925925925925926,0.6666666666666665,0.3629629629629629,-0.02962962962962963,0.33333333333333326,0.67,1.14252,1.0655,1.12706,1.11225,13290.0,5.73,10175.0,9338.8,9454.3,9996.9,67.53,0.78,945.0,903.2,919.13,926.32,205.52,0.5512552301255228,-0.2805627425614489,20
2018-02-16,0.1875,-0.05,0.1375,0.1875,-0.05,0.1375,0.1875,-0.05,0.1375,5.63,1.11787,1.063,1.10488,1.1749,5900.0,1.65,10270.0,9674.9,9996.0,10162.0,43.89,1.19,944.0,907.0,925.02,937.38,134.07,0.5047387295081966,-0.22805519053876463,21
2018-02-17,0.12008281573498965,-0.2236024844720497,-0.10351966873706005,0.12008281573498965,-0.2236024844720497,-0.10351966873706005,0.12008281573498965,-0.2236024844720497,-0.10351966873706005,-9.34,1.2,1.10182,1.11225,1.0652,8720.0,8.77,11083.0,10050.0,10161.0,11053.46,52.8,3.83,973.55,933.52,937.37,973.28,124.67,0.1555275918553311,-0.31717948717948724,19
2018-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.1785,1.0382,1.1749,1.10673,9880.0,-6.17,11250.0,10122.0,11062.0,10372.0,69.83,-6.27,979.0,901.0,973.29,912.21,184.03,0.07691035234360556,-0.18262186115214185,19
2018-02-19,0.2155873405873406,-0.014739089739089741,0.20084825084825086,0.4311746811746812,-0.029478179478179482,0.40169650169650173,0.2512384783587382,-0.014962664270565931,0.23627581408817228,-7.63,1.1328,1.0652,1.0652,1.02233,4440.0,7.72,11250.0,10308.0,10398.0,11173.0,50.74,2.96,955.84,909.4,913.1,939.18,118.34,0.06670492487479124,-0.23706716417910456,18
2018-02-20,0.175,-0.14375,0.03125,0.175,-0.14375,0.03125,0.175,-0.14375,0.03125,-7.3,1.1328,1.00756,1.10673,0.94775,9130.0,0.4,11776.0,11101.0,11172.0,11218.0,60.92,-5.82,958.99,875.0,939.19,884.51,150.18,-0.09080007674597085,-0.28927634045744277,17
2018-02-21,0.3482142857142857,-0.008928571428571428,0.33928571428571425,0.6964285714285714,-0.017857142857142856,0.6785714285714285,0.4136155293535882,-0.012626906806902633,0.40098862254668555,-6.09,1.042,0.93618,1.02233,0.89,11220.0,-6.8,11239.0,10200.0,11216.0,10455.0,76.96,-5.28,903.33,815.32,884.5,837.79,220.26,-0.09711584308076246,-0.3412287194670614,16
2018-02-22,0.13103864734299514,-0.20632045088566828,-0.07528180354267314,0.13103864734299514,-0.20632045088566828,-0.07528180354267314,0.13103864734299514,-0.20632045088566828,-0.07528180354267314,5.32,0.99924,0.861,0.94775,0.93731,10920.0,-5.98,10912.0,9740.0,10453.22,9830.0,71.23,-4.17,868.94,788.0,837.8,802.85,180.65,-0.1683583837595159,-0.2795465026902383,16
2018-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.98,0.98235,0.85001,0.89,0.9,7800.0,3.2,10395.0,9583.9,9826.5,10145.0,59.07,6.22,881.2,787.0,802.85,852.79,162.83,-0.18543190210701618,-0.2537251552666273,16
2018-02-24,0.07500000000000001,-0.2916666666666667,-0.21666666666666667,0.07500000000000001,-0.2916666666666667,-0.21666666666666667,0.07500000000000001,-0.2916666666666667,-0.21666666666666667,0.11,0.96825,0.86818,0.93731,0.9009999999999999,6520.0,-4.72,10499.0,9350.3,10144.0,9666.3,55.7,-2.5,872.99,808.17,852.68,831.51,147.41,-0.189930321420544,-0.2607422115376727,16
2018-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.92298,0.873,0.9,0.92898,4330.0,-1.13,9840.0,9284.3,9666.3,9557.4,30.52,0.84,848.38,816.13,831.51,838.47,101.28,-0.2093114307600647,-0.32191240875912414,16
2018-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,0.9420000000000001,0.87376,0.9009999999999999,0.927,4520.0,7.99,10437.0,9359.9,9583.0,10321.0,45.94,3.49,881.6,831.9,838.71,867.76,136.6,-0.1297408937288771,-0.27080793222525495,16
2018-02-27,0.13694779116465866,-0.1106425702811245,0.026305220883534167,0.13694779116465866,-0.1106425702811245,0.026305220883534167,0.13694779116465866,-0.1106425702811245,0.026305220883534167,-4.47,0.95575,0.9175,0.92898,0.88554,3280.0,2.4,10880.0,10133.0,10320.0,10569.0,39.72,0.41,895.0,862.08,868.6,871.36,93.51,-0.19985904421132525,-0.20372268680874028,15
2018-02-28,0.3052325581395349,-0.008720930232558141,0.29651162790697677,0.3052325581395349,-0.008720930232558141,0.29651162790697677,0.3052325581395349,-0.008720930232558141,0.29651162790697677,3.23,0.9467,0.88005,0.927,0.91415,3510.0,-2.4,11063.0,10270.0,10583.0,10315.0,43.89,-2.31,888.46,850.75,871.2,851.26,93.98,-0.10581710406620166,-0.19698699929725935,16
2018-03-01,0.15075216972034716,-0.11955641272902603,0.031195756991321127,0.3015043394406943,-0.23911282545805207,0.062391513982642255,0.15356318651115486,-0.12593032046581265,0.027632866045342208,-1.64,0.9485,0.8740000000000001,0.88554,0.8991600000000001,3880.0,5.91,11087.0,10224.0,10316.0,10925.0,33.87,2.11,881.3,845.61,851.25,869.24,90.09,-0.051268794513320934,-0.06919254658385084,16
2018-03-02,0.31160714285714286,-0.030357142857142857,0.28125,0.6232142857142857,-0.060714285714285714,0.5625,0.3239016960027678,-0.030826208038628695,0.2930754879641391,-0.0,0.92109,0.88569,0.91415,0.89912,2380.0,0.92,11189.0,10766.0,10908.0,11025.0,28.86,-1.7,879.37,849.73,869.23,854.5,58.05,0.010247191011235973,-0.005266185776873021,16
2018-03-03,0.20579268292682928,-0.08689024390243902,0.11890243902439027,0.20579268292682928,-0.08689024390243902,0.11890243902439027,0.20579268292682928,-0.08689024390243902,0.11890243902439027,12.01,0.9212,0.887,0.8991600000000001,1.00708,2350.0,3.76,11526.0,11024.0,11024.0,11440.0,30.65,0.09,868.7,852.63,854.79,855.3,40.49,0.07443641911427383,0.04996038200091743,18
2018-03-04,0.291497975708502,-0.0013495276653171392,0.29014844804318485,0.291497975708502,-0.0013495276653171392,0.29014844804318485,0.291497975708502,-0.0013495276653171392,0.29014844804318485,-6.08,1.03,0.89,0.89912,0.94582,6160.0,0.53,11544.0,11061.0,11454.0,11501.0,28.07,1.26,868.26,835.58,855.29,866.07,45.12,0.05091111111111108,0.1587523277467412,17
2018-03-05,0.46796272318386267,-0.022243411122721466,0.4457193120611412,2.3398136159193132,-0.11121705561360733,2.228596560305706,0.5179010744246151,-0.04033489110824814,0.47756618331636697,-4.84,1.09,0.9420000000000001,1.00708,0.9000100000000001,17250.0,-0.74,11696.0,11390.0,11497.0,11416.0,27.56,-2.11,870.0,847.76,866.06,847.76,55.13,-0.0010987791342950326,0.31561175266773867,16
2018-03-06,0.11929824561403507,-0.08362573099415202,0.03567251461988305,0.11929824561403507,-0.08362573099415202,0.03567251461988305,0.11929824561403507,-0.08362573099415202,0.03567251461988305,-5.46,0.98133,0.8909999999999999,0.94108,0.8508700000000001,11940.0,-6.1,11403.0,10578.0,11403.0,10720.0,44.24,-3.71,850.0,803.59,848.14,816.31,89.0,-0.08408146569355626,0.11662729658792666,15
2018-03-07,0.23952750881325893,-0.051423693989941295,0.18810381482331764,1.4371650528795537,-0.3085421639396478,1.128622888939906,0.25929300146995904,-0.09589430830473636,0.16339869316522268,-5.43,0.91233,0.7863,0.9000100000000001,0.80469,12910.0,-7.62,10899.0,9422.09,10779.0,9902.9,75.22,-8.22,824.23,725.01,816.48,749.21,174.36,-0.13194174757281557,0.12230125523012542,14
2018-03-08,0.18274022113952895,-0.1335484722694327,0.04919174887009625,0.5482206634185869,-0.40064541680829807,0.1475752466102888,0.21514393615947744,-0.2027332101031225,0.012410726056354932,2.03,0.87,0.79566,0.8508700000000001,0.821,5580.0,-6.09,10109.0,9037.0,9910.7,9300.0,67.75,-6.93,770.0,688.01,749.2,697.31,146.74,-0.07288208324863929,0.05148565573770479,14
2018-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.72,0.841,0.72929,0.80469,0.774,9630.0,-0.89,9420.5,8351.0,9301.9,9217.0,98.2,3.92,727.81,639.04,697.3,724.61,229.75,-0.15331181972324015,-0.16036579412689977,13
2018-03-10,0.034712482468443204,-0.25771388499298736,-0.22300140252454415,0.034712482468443204,-0.25771388499298736,-0.22300140252454415,0.034712482468443204,-0.25771388499298736,-0.22300140252454415,4.99,0.84,0.768,0.821,0.81265,3810.0,-4.94,9500.0,8691.1,9216.2,8762.0,52.54,-6.2,745.0,676.27,724.62,679.68,117.94,-0.09621202010765613,-0.2092459788457609,14
2018-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.83,0.75,0.774,0.7801,5850.0,8.74,9726.1,8429.0,8764.4,9528.0,70.48,5.91,734.2,660.15,679.68,719.86,139.84,-0.13237387667941988,-0.18603923205342238,14
2018-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.58,0.828,0.765,0.81265,0.7756,3790.0,-4.27,9894.7,8776.8,9528.0,9121.0,67.58,-3.24,739.84,676.34,719.85,696.52,123.67,-0.22985264328553842,-0.2559478127398312,13
2018-03-13,0.3720934280144807,-0.08630952380952382,0.28578390420495686,1.116280284043442,-0.25892857142857145,0.8573517126148706,0.43567654557358737,-0.14442958998274916,0.29124695559083824,-11.13,0.7996,0.76066,0.7801,0.68928,3690.0,0.15,9479.0,8827.7,9130.2,9135.0,61.54,-1.15,713.99,676.8,696.51,688.5,132.6,-0.27123554164640207,-0.30074158238057075,12
2018-03-14,0.1907790143084261,-0.031796502384737683,0.1589825119236884,0.1907790143084261,-0.031796502384737683,0.1589825119236884,0.1907790143084261,-0.031796502384737683,0.1589825119236884,-1.02,0.78993,0.6523,0.7756,0.6822600000000001,6320.0,-10.38,9400.1,7923.8,9135.2,8186.6,78.81,-11.27,702.41,585.34,689.1,610.92,205.41,-0.24194175620270883,-0.39465512040175316,12
2018-03-15,0.03,-0.4133333333333333,-0.3833333333333333,0.03,-0.4133333333333333,-0.3833333333333333,0.03,-0.4133333333333333,-0.3833333333333333,-0.33,0.72333,0.628,0.68928,0.68,6620.0,0.81,8416.7,7666.3,8181.3,8252.9,82.58,-0.17,619.82,568.29,610.91,609.9,223.87,-0.20081798629637906,-0.38454854825863444,12
2018-03-16,0.02357142857142857,-0.35,-0.3264285714285714,0.02357142857142857,-0.35,-0.3264285714285714,0.02357142857142857,-0.35,-0.3264285714285714,-7.56,0.71129,0.6579999999999999,0.6822600000000001,0.62861,4430.0,-0.02,8602.7,7903.2,8250.1,8251.0,56.34,-1.7,626.04,584.5,609.91,599.56,133.52,-0.21881718425729163,-0.4348302989435828,11
2018-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.6829999999999999,0.614,0.68,0.6483300000000001,5470.0,-4.85,8350.1,7729.5,8250.0,7851.0,48.97,-8.43,609.36,543.3,598.77,549.0,141.33,-0.21031668696711314,-0.4481828240701336,11
2018-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67,0.685,0.53771,0.62861,0.7240000000000001,10370.0,4.45,8285.6,7240.0,7832.0,8200.2,88.92,-2.23,560.99,453.65,548.82,536.73,661.85,-0.06459948320413428,-0.3203154337213667,13
2018-03-19,0.022892361875412718,-0.3037640325775919,-0.28087167070217917,0.022892361875412718,-0.3037640325775919,-0.28087167070217917,0.022892361875412718,-0.3037640325775919,-0.28087167070217917,-3.6,0.7247,0.62561,0.6483300000000001,0.6979,8970.0,4.88,8689.9,8100.0,8209.0,8600.1,73.28,3.4,557.99,514.95,536.73,554.99,346.87,-0.14120470067064544,-0.3694035582301013,12
2018-03-20,0.2532299741602068,-0.02583979328165375,0.22739018087855306,0.2532299741602068,-0.02583979328165375,0.22739018087855306,0.2532299741602068,-0.02583979328165375,0.22739018087855306,-2.56,0.7240000000000001,0.6579999999999999,0.7240000000000001,0.68,8119.999999999999,3.48,9025.0,8309.6,8600.2,8899.7,54.28,0.25,566.28,516.09,555.0,556.38,226.63,-0.12831688245096778,-0.33485273835258667,12
2018-03-21,0.06920415224913495,-0.2231833910034602,-0.15397923875432526,0.06920415224913495,-0.2231833910034602,-0.15397923875432526,0.06920415224913495,-0.2231833910034602,-0.15397923875432526,-4.41,0.70882,0.66059,0.6979,0.65,7110.0,0.0,9175.2,8755.7,8899.8,8900.1,42.86,0.66,590.0,544.59,556.38,560.04,185.47,-0.16193914388860228,-0.31416512793458184,11
2018-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.38,0.69093,0.6208199999999999,0.68,0.6409999999999999,5170.0,-2.18,9088.0,8453.1,8888.6,8706.44,54.42,-3.72,577.27,515.36,559.22,539.19,181.65,-0.0700441039925721,-0.27977528089887654,11
2018-03-23,0.188966588966589,-0.06597846597846597,0.12298812298812302,0.566899766899767,-0.19793539793539794,0.368964368964369,0.21627013009283452,-0.09486854741036976,0.12140158268246476,-2.14,0.654,0.61231,0.65,0.6273,3770.0,2.32,8910.0,8272.8,8703.8,8908.0,44.91,0.76,543.66,505.72,539.2,543.28,193.13,-0.08055579984170275,-0.3307443641911428,11
