Date,Positive Sentiment Averaged,Negative Sentiment Averaged,Overall Sentiment Averaged,Positive Sentiment Summed,Negative Sentiment Summed,Overall Sentiment Summed,Positive Sentiment RMS,Negative Sentiment RMS,Overall Sentiment RMS,XRP_Change,XRP_High,XRP_Low,XRP_Open,XRP_Price,XRP_Vol,BTC_Change,BTC_High,BTC_Low,BTC_Open,BTC_Price,BTC_Vol,ETH_Change,ETH_High,ETH_Low,ETH_Open,ETH_Price,ETH_Vol,RMS_box_filter,Summed_box_filter,Averaged_box_filter,ten day percent change,thirty day percent change,binned price
2017-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29,0.753,0.701,0.74,0.7568,28420.0,-1.13,19891.0,18622.0,19210.0,18971.0,51.8,3.74,725.0,683.24,683.25,708.78,210.62,0.3185507642243969,0.6084382317902594,0.3143472886203688,2.2,2.25505376344086,13
2017-12-18,0.20969498910675385,-0.06726579520697168,0.14242919389978217,0.20969498910675385,-0.06726579520697168,0.14242919389978217,0.20969498910675385,-0.06726579520697168,0.14242919389978217,-3.33,0.7913,0.66,0.7120000000000001,0.7316,45640.0,-0.2,19171.0,18010.0,18959.0,18934.0,53.58,10.61,798.9,660.0,708.78,783.99,420.29,0.23794569391344425,0.5278331614793068,0.23374221830941622,2.211589113257243,2.048333333333334,13
2017-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28,0.841,0.6858,0.7568,0.7149,44640.0,-8.39,18987.0,16500.0,18931.0,17345.0,66.65,2.04,863.0,750.01,783.99,799.98,518.29,0.13576815518073443,0.2219852082629325,0.1317929005706248,1.9179591836734693,2.069557750107342,12
2017-12-20,0.23683414043583534,-0.0550090799031477,0.18182506053268765,0.4736682808716707,-0.1100181598062954,0.3636501210653753,0.23688059906821402,-0.060568334691574514,0.1763122643766395,52.47,0.746,0.635,0.7316,1.09,35030.0,-5.3,17709.0,15500.0,17340.0,16425.0,82.16,-0.62,826.2,709.0,799.98,794.99,423.2,0.07686304575364498,0.11433061709139217,0.07796560498485462,2.1375935521013245,3.541666666666667,19
2017-12-21,0.6083011165898866,-0.0022702676111767024,0.60603084897871,2.4332044663595465,-0.00908107044470681,2.42412339591484,0.6327699936446272,-0.003282958102557709,0.6294870355420694,-9.36,1.11,0.7140000000000001,0.7149,0.988,91160.0,-4.62,17333.0,14827.0,16433.0,15666.83,65.58,-1.01,848.08,747.1,794.99,786.97,341.95,0.18964569876369822,0.5860405421759995,0.18605702068223595,1.1906873614190685,3.1012868410128682,17
2017-12-22,0.2655455389559846,-0.06527562254883319,0.20026991640715142,0.7966366168679537,-0.19582686764649956,0.6008097492214541,0.30313529946583684,-0.08365335916743143,0.2194819402984054,-0.24,1.23,0.69,1.09,0.9856,114410.0,-15.94,15826.0,10718.0,15650.0,13170.0,179.0,-20.18,792.0,492.01,786.97,628.19,780.15,0.2335420868233793,0.7062024920202903,0.22611100396366623,0.2063647490820073,3.022857142857143,17
2017-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,1.07,0.92,0.988,0.9718,30790.0,6.57,14986.0,12755.0,13173.0,14035.0,59.92,7.07,717.0,616.19,628.19,672.59,240.69,0.20505624804342287,0.6777166532403338,0.19762516518370982,0.31787360998101427,2.836557441768653,17
2017-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.9938,0.8024,0.9856,0.972,31760.0,-3.98,14047.0,11601.18,14036.0,13476.0,72.38,-1.89,675.0,560.0,672.59,659.89,312.62,0.20505624804342287,0.6777166532403338,0.19762516518370982,0.3135135135135135,2.9689669252756223,17
2017-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08,1.02,0.9125,0.9718,1.07,12030.0,1.09,14278.0,12678.0,13517.0,13623.0,45.61,7.56,737.0,651.76,659.89,709.81,218.49,0.16979379516809495,0.6049866290272587,0.16126015307717229,0.5028089887640449,3.317998385794996,19
2017-12-26,0.11320754716981132,-0.18867924528301888,-0.07547169811320756,0.11320754716981132,-0.18867924528301888,-0.07547169811320756,0.11320754716981132,-0.18867924528301888,-0.07547169811320756,13.08,1.1,0.9621,0.972,1.21,16360.0,15.09,16048.0,13550.0,13627.0,15679.0,63.44,5.63,749.8,708.83,709.81,749.8,149.07,0.028802048437039568,0.10506761022164932,0.02495964365878877,0.5988372093023254,3.329159212880142,21
2017-12-27,0.75,0.0,0.75,0.75,0.0,0.75,0.75,-0.0,0.75,2.48,1.29,1.06,1.07,1.24,44830.0,-1.95,16494.0,14463.0,15680.0,15374.0,54.99,-1.78,766.06,703.27,749.8,736.45,167.81,0.1349056603773585,0.1349056603773585,0.1349056603773585,0.6949152542372881,4.276595744680851,22
2017-12-28,0.07443509082853345,-0.2658396101019052,-0.19140451927337176,0.07443509082853345,-0.2658396101019052,-0.19140451927337176,0.07443509082853345,-0.2658396101019052,-0.19140451927337176,54.84,1.29,1.07,1.21,1.92,33080.0,-6.89,15467.0,13232.0,15374.0,14315.0,72.89,-3.4,740.3,652.0,736.45,711.42,255.38,0.09662475652268414,0.09662475652268414,0.09662475652268414,1.6856903063365505,7.094435075885328,34
2017-12-29,0.5413079365079365,-0.0011936507936507936,0.5401142857142858,2.7065396825396824,-0.005968253968253968,2.700571428571428,0.5566145618116373,-0.0019873117297778604,0.5546272500818594,-4.69,1.97,1.24,1.24,1.83,65040.00000000001,0.01,15105.0,13847.0,14323.0,14317.0,48.01,2.83,755.0,703.02,711.42,731.52,204.82,0.20755020653905604,0.6367390422369698,0.2046476136655413,0.6788990825688073,6.500000000000001,33
2017-12-30,0.2930809807615007,-0.0653968121273962,0.22768416863410448,1.1723239230460027,-0.2615872485095848,0.9107366745364179,0.3668697888418357,-0.10155209735580288,0.2653176914860328,7.65,2.4,1.74,1.92,1.97,78980.0,-13.55,14403.0,11690.0,14308.0,12377.0,75.43,-6.74,737.56,640.43,731.52,682.22,267.7,0.26061374483626254,0.8188863771442533,0.2501844473923622,0.9939271255060729,7.047385620915033,35
2017-12-31,0.3191836734693877,-0.0032653061224489797,0.31591836734693873,0.3191836734693877,-0.0032653061224489797,0.31591836734693873,0.3191836734693877,-0.0032653061224489797,0.31591836734693873,3.05,2.09,1.5,1.83,2.03,34430.0,11.5,14140.0,12183.88,12385.0,13800.0,43.29,8.0,741.99,675.56,682.22,736.77,153.38,0.33889175792829185,0.8971643902362825,0.3284624604843914,1.0596590909090906,7.292483660130719,36
2018-01-01,0.1,-0.18,-0.07999999999999999,0.1,-0.18,-0.07999999999999999,0.1,-0.18,-0.07999999999999999,7.88,2.1,1.8,1.97,2.19,13770.0,-3.23,13893.0,12787.0,13794.0,13354.0,29.54,2.13,762.0,717.94,736.77,752.46,121.56,0.17289175792829187,0.7311643902362827,0.16246246048439145,1.2535501131920148,7.895207148659626,39
2018-01-02,0.32056713068300663,-0.03198101392899486,0.28858611675401175,1.9234027840980399,-0.19188608357396916,1.7315167005240708,0.3447144422506861,-0.051594861955781994,0.2931195802949041,24.2,2.2,1.9,2.03,2.72,24000.0,10.15,15300.0,12810.0,13448.0,14709.82,56.18,14.13,890.0,752.46,752.46,858.78,420.96,0.269796577841947,1.115748634195771,0.2584605876898681,1.798353909465021,10.643835616438357,49
2018-01-03,0.4113915041042914,-0.01854011611924805,0.3928513879850433,2.0569575205214568,-0.09270058059624026,1.9642569399252165,0.44897823958844474,-0.02773043474323018,0.42124780484521457,0.37,2.86,2.15,2.19,2.73,32140.0,3.03,15428.0,14522.0,14713.0,15155.0,38.35,9.69,954.73,840.0,858.78,942.01,310.54,0.243120688794618,0.9684857364665287,0.22900800814401964,1.5514018691588782,11.586445366528354,49
2018-01-04,0.4577212040243004,-0.04720969909854337,0.410511504925757,3.2040484281701027,-0.33046789368980356,2.873580534480299,0.5291127770721519,-0.08310817723886203,0.4460045998332898,-8.42,3.28,2.45,2.72,2.5,44430.0,0.03,15390.0,14064.0,15150.0,15160.0,46.47,-0.21,997.0,893.24,942.01,940.0,348.62,0.2792580704640694,1.3610545084553052,0.26557347540235016,1.0661157024793388,11.351778656126482,45
2018-01-05,0.3416153128275806,-0.05655119922002662,0.285064113607554,2.732922502620645,-0.45240959376021295,2.280512908860432,0.3809954454187039,-0.10207666970450739,0.2789187757141965,6.0,3.05,2.2,2.73,2.65,34750.0,11.59,17101.0,14769.0,15159.0,16917.0,54.63,2.42,1023.6,930.0,939.3,962.77,298.24,0.27185815213752096,1.7539734167580037,0.2594026246544732,1.1370967741935483,10.378273937312152,47
2018-01-06,0.1496050779658506,-0.08060367976591726,0.06900139819993334,0.2992101559317012,-0.16120735953183452,0.13800279639986668,0.15048084241256998,-0.10618423952662609,0.04429660288594389,4.53,2.85,2.45,2.5,2.77,11260.0,1.44,17252.0,16251.0,16911.0,17161.0,29.61,4.31,1014.2,951.38,962.77,1004.3,127.79,0.2967174727147098,1.797573976037977,0.2892029042944599,0.44270833333333337,10.71247357293869,49
2018-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.36,2.81,2.56,2.65,2.4,9100.0,-5.62,17176.0,15726.0,17163.0,16196.0,30.84,11.1,1116.0,999.5,1004.3,1115.8,199.83,0.23809355665572896,1.4512706359331629,0.23148568094365754,0.3114754098360655,9.535557506584723,43
2018-01-08,0.20597726767098906,-0.10280134969065176,0.1031759179803373,1.6478181413679125,-0.8224107975252141,0.8254073438426984,0.24814676422514767,-0.15113385513015895,0.09701290909498872,-14.98,2.77067,1.91111,2.77067,2.04055,20760.0,-7.82,16279.0,13760.0,16216.0,14930.0,64.95,1.21,1225.0,968.12,1115.9,1129.3,439.43,0.17324657750568379,1.2235007167166594,0.17355058694271636,0.03581218274111681,7.328775510204082,36
2018-01-09,0.19594423464392507,-0.1762588976211267,0.01968533702279837,0.5878327039317752,-0.5287766928633801,0.05905601106839509,0.28503287415555056,-0.21814787602290642,0.06688499813264415,-5.91,2.481,1.9,2.4,1.92,18910.0,-3.4,15355.0,14122.0,14902.0,14423.0,43.44,13.67,1299.0,1119.1,1129.4,1283.7,296.9,0.09742265716555465,0.6605958120342785,0.0953853533621246,-0.05418719211822654,4.526770293609672,34
2018-01-10,0.07131410256410256,-0.3060897435897436,-0.23477564102564105,0.14262820512820512,-0.6121794871794872,-0.4695512820512821,0.07851746425246058,-0.30642936588839514,-0.22791190163593456,0.52,2.1180000000000003,1.6132,2.05,1.93,30460.0,3.28,14896.0,13338.0,14426.0,14896.0,57.33,-2.78,1381.9,1203.2,1285.7,1248.0,380.43,-0.003943478304471559,0.11058297385193563,-0.008582597564514408,-0.11872146118721462,3.2793791574279374,34
2018-01-11,0.3297716050624386,-0.06134461809682699,0.26842698696561157,2.30840123543707,-0.4294123266777889,1.8789889087592813,0.3761878299669132,-0.09742950014644056,0.27875832982047266,4.3,2.267,1.54,1.94415,2.013,45040.0,-10.94,14949.8,12639.0,14895.0,13266.0,71.7,-9.01,1331.8,1102.5,1245.9,1135.5,360.57,0.04294886708243419,0.4587801963238185,0.031302520188621244,-0.25992647058823537,1.4638922888616888,36
2018-01-12,0.05450733752620545,-0.2424004192872117,-0.18789308176100625,0.05450733752620545,-0.2424004192872117,-0.18789308176100625,0.05450733752620545,-0.2424004192872117,-0.18789308176100625,-1.14,2.15,1.79,1.92446,1.99,15700.0,3.9,14095.0,12778.0,13248.0,13783.0,37.42,10.72,1285.0,1083.4,1135.1,1257.2,209.24,0.005370250730232945,0.4212015799716172,-0.006276096163580011,-0.27106227106227104,1.6986710062381338,35
2018-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.54,2.095,1.94701,2.013,1.82,7950.0,2.96,14580.0,13760.0,13794.0,14191.0,29.01,9.77,1423.2,1252.6,1257.0,1380.0,202.78,-0.0140323310887648,0.2561201112030776,-0.026911279759647473,-0.27199999999999996,1.4594594594594597,32
2018-01-14,0.25641025641025644,-0.019230769230769232,0.23717948717948723,0.25641025641025644,-0.019230769230769232,0.23717948717948723,0.25641025641025644,-0.019230769230769232,0.23717948717948723,-9.07,1.99,1.74,1.99,1.655,8600.0,-4.46,14391.0,12874.34,14190.0,13558.0,35.6,-2.17,1385.0,1256.0,1379.9,1350.0,176.75,0.020026566720603812,0.291744806425296,0.016587550271690305,-0.3754716981132075,1.3244382022471908,29
2018-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.96,1.8715,1.62,1.82,1.14263,5860.0,0.13,14350.0,13307.0,13558.0,13575.0,33.46,-5.67,1377.9,1264.4,1349.9,1273.4,137.68,0.06560894704779072,0.38565506283555245,0.06354267847681852,-0.5874981949458483,0.5098176532769556,20
2018-01-16,0.16618039351251693,-0.21676302826030597,-0.05058263474778904,0.8309019675625846,-1.0838151413015298,-0.2529131737389452,0.2234442845489432,-0.28585845376582686,-0.06241416921688367,15.52,1.67763,0.85,1.655,1.32,69780.0,-18.44,13604.0,9949.4,13594.0,11072.0,131.86,-19.89,1278.8,868.98,1275.8,1020.1,672.02,-0.0026255527596805383,-0.04072535366409284,-0.00025924586586161257,-0.44999999999999996,0.8042646254784035,23
2018-01-17,0.18669205663089733,-0.2420578352509928,-0.05536577862009548,0.37338411326179466,-0.4841156705019856,-0.11073155724019096,0.2493385031804839,-0.3091886070273157,-0.059850103846831815,17.12,1.386,0.87,1.14263,1.546,73010.0,0.09,11490.0,9231.1,11059.0,11082.0,132.23,-0.25,1088.3,770.1,1019.6,1017.5,686.58,0.02298304282315435,-0.02529304875992978,0.02624621476232054,-0.2423611281272206,1.1625402154147435,27
2018-01-18,0.24830570663903995,-0.1313778813778814,0.11692782526115855,0.7449171199171198,-0.39413364413364416,0.3507834757834757,0.2708011519885665,-0.17492849259372226,0.09587265939484427,-1.55,1.72042,1.2,1.32,1.5219999999999998,49190.0,-0.33,11881.0,10515.0,11101.0,11045.0,85.24,-2.23,1079.0,940.0,1020.1,994.81,374.07,0.0421575747021232,0.04486364639676536,0.04963177981455225,-0.20729166666666674,0.3963302752293575,27
2018-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.67,1.44406,1.546,1.56,19730.0,3.9,11879.0,10649.0,11036.0,11476.0,48.55,3.8,1079.0,960.1,993.92,1032.6,174.91,-0.005278322733774243,-0.0025722510391320897,0.0021958823786548064,-0.19170984455958545,0.5789473684210527,28
2018-01-20,0.04842767295597484,-0.2452830188679245,-0.19685534591194967,0.04842767295597484,-0.2452830188679245,-0.19685534591194967,0.04842767295597484,-0.2452830188679245,-0.19685534591194967,-13.21,1.62347,1.4609999999999999,1.5219999999999998,1.354,11920.0,10.91,13002.0,11425.0,11462.0,12728.0,46.3,10.98,1160.0,1029.6,1032.6,1146.0,163.86,-0.044649391916164176,-0.04194332022152202,-0.037175186803735126,-0.32737208147044206,0.3737824675324676,24
2018-01-21,0.2636916835699797,-0.02434077079107505,0.23935091277890463,0.2636916835699797,-0.02434077079107505,0.23935091277890463,0.2636916835699797,-0.02434077079107505,0.23935091277890463,-1.03,1.56791,1.3,1.56,1.34,16890.0,-9.54,12732.0,11020.0,12732.0,11514.0,53.62,-8.64,1146.3,1001.5,1146.3,1047.0,197.63,0.015703624482993485,0.056509497082047944,0.020811522701603608,-0.3266331658291457,0.37888454414488587,24
2018-01-22,0.03527336860670194,-0.4268077601410935,-0.39153439153439157,0.03527336860670194,-0.4268077601410935,-0.39153439153439157,0.03527336860670194,-0.4268077601410935,-0.39153439153439157,-0.49,1.4110200000000002,1.13031,1.354,1.3335,22900.0,-6.45,11886.0,10009.0,11519.0,10771.0,66.35,-4.96,1084.1,912.76,1047.0,995.08,238.82,-0.05063323305451848,0.00034893022320781064,-0.046422199881255614,-0.26730769230769236,0.3719135802469135,24
2018-01-23,0.2352941176470588,0.0,0.2352941176470588,0.2352941176470588,0.0,0.2352941176470588,0.2352941176470588,-0.0,0.2352941176470588,1.31,1.4342,1.17493,1.34,1.351,23420.0,0.45,11383.0,9901.1,10770.0,10819.0,63.85,-1.22,1022.0,905.38,995.26,982.98,228.08,-0.022748941404075563,-0.022748941404075563,-0.022748941404075563,-0.18368580060422962,0.26261682242990647,24
2018-01-24,0.18810411020776874,-0.10878500451671184,0.0793191056910569,0.5643123306233062,-0.3263550135501355,0.2379573170731707,0.23869030773077268,-0.1336750026351852,0.10501530509558749,-3.7,1.42022,1.2822,1.3335,1.301,12810.0,5.5,11529.0,10454.0,10811.0,11414.0,43.82,8.16,1068.8,952.04,982.11,1063.2,173.18,-0.0017458803849580596,0.02484252201055857,-0.006885120265864181,0.1386012970077802,0.07520661157024791,23
2018-01-25,0.052565830396019086,-0.21583039601907528,-0.1632645656230562,0.10513166079203817,-0.43166079203815055,-0.3265291312461124,0.052815218400498985,-0.21710844625588469,-0.1642932278553857,-7.3,1.375,1.272,1.351,1.20599,7750.0,-2.35,11723.0,10857.0,11402.0,11146.0,34.44,-1.41,1102.4,1025.1,1061.8,1048.2,162.09,0.00476654322635473,-0.0010922350562739657,-0.00016696420808548496,-0.08637121212121224,-0.02742741935483879,21
2018-01-26,0.2565789473684211,-0.05263157894736842,0.20394736842105265,0.2565789473684211,-0.05263157894736842,0.20394736842105265,0.2565789473684211,-0.05263157894736842,0.20394736842105265,1.06,1.32082,1.1001,1.301,1.21879,16510.000000000004,-0.68,11647.0,10298.0,11144.0,11070.0,56.75,-0.11,1078.6,983.0,1048.2,1047.0,138.71,-0.00231416564521566,-0.008172943927844368,-0.0072476730796558805,-0.21164941785252264,-0.36521354166666664,21
2018-01-27,0.02205882352941177,-0.38235294117647056,-0.36029411764705876,0.02205882352941177,-0.38235294117647056,-0.36029411764705876,0.02205882352941177,-0.38235294117647056,-0.36029411764705876,12.41,1.24473,1.17286,1.20599,1.37,7890.0,3.53,11683.0,10822.0,11068.0,11461.0,34.4,6.48,1125.3,1031.6,1046.9,1114.8,105.76,0.0039338891322508954,-0.0019248891503778009,-0.0009996183021893257,-0.09986859395532176,-0.2513661202185792,24
2018-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.21,1.4,1.21416,1.21879,1.27127,12810.0,3.3,12181.0,11398.0,11455.13,11839.0,29.62,11.82,1264.8,1109.0,1114.7,1246.6,189.36,-0.04312493439716086,-0.04898371267978956,-0.04805844183160109,-0.18508333333333343,-0.3546852791878173,22
2018-01-29,0.17730834046623523,-0.11573928679191837,0.06156905367431685,0.5319250213987057,-0.34721786037575514,0.18470716102295054,0.19527899686298822,-0.1620788369701034,0.03320015989288483,-12.52,1.37905,1.2509,1.37,1.1121,8380.000000000002,-5.3,11957.0,11074.0,11836.0,11212.0,25.65,-5.74,1259.8,1155.9,1245.5,1175.0,139.56,-0.05748796343770139,-0.05963374388983359,-0.05160845223494909,-0.17865583456425405,-0.452167487684729,20
2018-01-30,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.0,0.16666666666666666,2.36,1.27127,1.08807,1.27127,1.1384,14640.0,-9.25,11250.0,9864.9,11215.0,10175.0,61.28,-8.43,1178.8,1041.0,1174.3,1076.0,246.88,0.008704015466709075,0.03900541569272222,0.014377794222995477,-0.15044776119402983,-0.48018264840182645,20
2018-01-31,0.04629629629629629,-0.2708333333333333,-0.22453703703703703,0.04629629629629629,-0.2708333333333333,-0.22453703703703703,0.04629629629629629,-0.2708333333333333,-0.22453703703703703,-15.14,1.14941,1.02578,1.1121,0.966,9320.0,1.07,10411.0,9761.0,10170.0,10284.0,43.23,4.21,1128.7,1027.8,1076.8,1121.3,136.7,-0.07699286562490885,-0.04669146539889572,-0.07131908686862246,-0.2755905511811023,-0.6448529411764706,17
2018-02-01,0.09012673150604185,-0.3523541114058355,-0.26222737989979367,0.1802534630120837,-0.704708222811671,-0.5244547597995873,0.10028181479291,-0.4058971088728854,-0.3056152940799754,-6.43,1.15067,0.905,1.1384,0.90388,15020.0,-10.72,10311.0,8941.0,10278.0,9181.1,78.78,-7.58,1167.0,985.01,1120.7,1036.3,285.6,-0.0660571009114922,-0.07952359382940145,-0.05170573931916944,-0.3309548482605477,-0.668908424908425,16
2018-02-02,0.17620137228063312,-0.19452967926637885,-0.018328306985745724,0.5286041168418993,-0.5835890377991365,-0.05498492095723717,0.2128646153338421,-0.2689785281997968,-0.056113912865954685,6.12,0.9688,0.67179,0.966,0.95916,41100.0,-3.11,9201.0,7972.2,9181.0,8895.8,123.34,-10.9,1038.7,769.99,1036.2,923.3,520.79,-0.07727988348468313,-0.09052057802084887,-0.05537140071631859,-0.26275172943889313,-0.616336,17
2018-02-03,0.10526315789473684,-0.2315789473684211,-0.12631578947368427,0.10526315789473684,-0.2315789473684211,-0.12631578947368427,0.10526315789473684,-0.2315789473684211,-0.12631578947368427,-14.9,1.02,0.7783399999999999,0.90388,0.81624,19380.0,3.64,9495.0,8189.6,8887.1,9219.4,51.91,5.32,999.0,845.0,923.2,972.4,211.35,-0.10918307335799696,-0.15272516812017584,-0.09294836934591881,-0.3231784674831466,-0.6919849056603773,14
2018-02-04,0.21052631578947367,-0.021052631578947368,0.1894736842105263,0.21052631578947367,-0.021052631578947368,0.1894736842105263,0.21052631578947367,-0.021052631578947368,0.1894736842105263,-16.19,0.9671,0.7793100000000001,0.95916,0.6841,13530.0,-11.06,9403.3,7840.0,9225.07,8200.0,74.42,-14.65,972.69,776.0,972.19,829.98,340.1,-0.10462166984922501,-0.14816376461140388,-0.08838696583714688,-0.4387056014571829,-0.7530324909747292,12
2018-02-05,0.026504321535377438,-0.47560304314962704,-0.4490987216142496,0.053008643070754875,-0.9512060862992541,-0.8981974432284991,0.034066650554871555,-0.49083664757296147,-0.4567699970180899,11.39,0.83452,0.64,0.81624,0.762,27620.0,-15.25,8378.0,6658.8,8185.2,6949.9,131.29,-15.83,858.0,641.01,827.9,698.62,547.57,-0.1510682618454356,-0.2828958458496963,-0.1332993027525894,-0.44379562043795623,-0.6825,13
2018-02-06,0.011594202898550723,-0.33913043478260874,-0.327536231884058,0.011594202898550723,-0.33913043478260874,-0.327536231884058,0.011594202898550723,-0.33913043478260874,-0.327536231884058,-5.91,0.78049,0.57227,0.6841,0.7170000000000001,39170.0,10.42,7860.0,6000.0,6946.6,7673.8,192.76,11.88,798.7,566.0,698.62,781.6,790.23,-0.1554524494062521,-0.24351214026659046,-0.14636107314944224,-0.43599707379234925,-0.6486241454509813,12
2018-02-07,0.21875626346485655,-0.09194470923191442,0.12681155423294213,2.1875626346485655,-0.9194470923191441,1.2681155423294213,0.25232052104732416,-0.16119330027370732,0.09112722077361685,8.9,0.8220000000000001,0.6971,0.76764,0.7808,15430.0,-1.13,8488.2,7175.1,7679.4,7587.0,106.7,-3.88,848.6,716.3,782.99,751.25,416.98,-0.1260042226783378,0.021107952390741223,-0.11733310090570467,-0.2979048646704433,-0.5933333333333333,14
2018-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.06,0.78975,0.708,0.715,0.92183,10900.0,8.54,8648.8,7579.6,7585.0,8235.1,77.62,8.25,845.88,749.88,752.88,813.2,236.13,-0.10074106478360094,0.04637111028547808,-0.09206994301096784,-0.19024068868587493,-0.5223678756476683,16
2018-02-09,0.4622774327122153,-0.022910729509194983,0.4393667032030203,0.9245548654244305,-0.045821459018389965,0.8787334064060406,0.49976104093576407,-0.0241275304639043,0.47563351047185976,11.48,0.92968,0.74,0.7808,1.02769,16579.999999999996,5.44,8748.0,7734.7,8240.0,8683.2,63.03,8.08,881.69,780.53,814.01,878.9,182.42,-0.04350909953133427,0.18422305472458098,-0.042091339212469034,0.06386128364389236,-0.48947342275211125,18
2018-02-10,0.09735449735449736,-0.1886243386243386,-0.09126984126984125,0.09735449735449736,-0.1886243386243386,-0.09126984126984125,0.09735449735449736,-0.1886243386243386,-0.09126984126984125,-6.74,1.23,0.905,0.92183,0.9584,41470.0,-1.38,9074.3,8152.1,8678.1,8563.1,68.15,-3.06,908.99,815.52,878.01,852.0,165.7,0.029590931618315462,0.34560857511631254,0.02947443685641262,0.06031774129309202,-0.518391959798995,17
2018-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76,1.03902,0.892,1.02769,1.0424,22620.0,-5.77,8569.0,7851.0,8563.0,8069.0,52.21,-4.85,854.5,778.52,851.66,810.64,146.9,0.09509817799512707,0.41111582149312415,0.09498168323322423,0.08678426956920637,-0.42725274725274726,18
2018-02-12,0.18353413654618478,-0.04618473895582329,0.1373493975903615,0.5506024096385543,-0.13855421686746988,0.41204819277108445,0.18500548261149716,-0.07999431440579152,0.10501116820570564,-5.44,1.0764,0.9584,0.9584,0.98573,14310.0,10.31,9000.0,8070.0,8070.0,8900.6,51.4,6.88,876.52,810.64,810.64,866.4,130.22,0.09787496748154483,0.23990235158145676,0.0970892519047081,0.20764726060962466,-0.404392749244713,17
2018-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34,1.04815,0.96333,1.0424,1.12706,8270.0,-4.32,8952.8,8339.7,8902.9,8515.9,39.51,-3.08,869.26,821.57,866.4,839.69,130.39,0.09787496748154483,0.23990235158145676,0.0970892519047081,0.6475076743166202,-0.013626458258578965,20
2018-02-14,0.11972641393694028,-0.10629125260704209,0.013435161329898193,0.5986320696847014,-0.5314562630352104,0.06717580664949097,0.11978882842910213,-0.12312134178326686,-0.0033325133541647345,-1.97,1.1540000000000001,0.97816,0.98573,1.10488,15840.0,11.03,9488.0,8512.6,8515.9,9455.4,50.36,9.46,922.0,839.69,839.69,919.11,199.27,0.00208176271633993,0.07759083163014684,0.011902943530083688,0.44997375328084,-0.16296969696969696,19
2018-02-15,0.3888888888888889,-0.031746031746031744,0.35714285714285715,0.7777777777777778,-0.06349206349206349,0.7142857142857143,0.3888888888888889,-0.031746031746031744,0.35714285714285715,0.67,1.14252,1.0655,1.12706,1.11225,13290.0,5.73,10175.0,9338.8,9454.3,9996.9,67.53,0.78,945.0,903.2,919.13,926.32,205.52,0.0917643023988796,0.23870194274125794,0.10158548321262337,0.5512552301255228,-0.2805627425614489,20
2018-02-16,0.1875,-0.05,0.1375,0.1875,-0.05,0.1375,0.1875,-0.05,0.1375,5.63,1.11787,1.063,1.10488,1.1749,5900.0,1.65,10270.0,9674.9,9996.0,10162.0,43.89,1.19,944.0,907.0,925.02,937.38,134.07,0.11926430239887961,0.26620194274125797,0.12908548321262336,0.5047387295081966,-0.22805519053876463,21
2018-02-17,0.12182314639781558,-0.2268431001890359,-0.10501995379122031,0.12182314639781558,-0.2268431001890359,-0.10501995379122031,0.12182314639781558,-0.2268431001890359,-0.10501995379122031,-9.34,1.2,1.10182,1.11225,1.0652,8720.0,8.77,11083.0,10050.0,10161.0,11053.46,52.8,3.83,973.55,933.52,937.37,973.28,124.67,0.07725807799949443,0.162788313428797,0.080611612936307,0.1555275918553311,-0.31717948717948724,19
2018-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.1785,1.0382,1.1749,1.10673,9880.0,-6.17,11250.0,10122.0,11062.0,10372.0,69.83,-6.27,979.0,901.0,973.29,912.21,184.03,0.07725807799949443,0.162788313428797,0.080611612936307,0.07691035234360556,-0.18262186115214185,19
2018-02-19,0.2155873405873406,-0.014739089739089741,0.20084825084825086,0.4311746811746812,-0.029478179478179482,0.40169650169650173,0.2512384783587382,-0.014962664270565931,0.23627581408817228,-7.63,1.1328,1.0652,1.0652,1.02233,4440.0,7.72,11250.0,10308.0,10398.0,11173.0,50.74,2.96,955.84,909.4,913.1,939.18,118.34,0.12517974348796185,0.22969245243819914,0.11809423083997754,0.06670492487479124,-0.23706716417910456,18
